P31Z19UDEC03;263.81;292.89;8.96;8.04;61.28;-36.830316;-73.035506;2016-01-01;9:18:0
P31Z19UDEC03;35.59;255.10;0.75;13.91;22.89;-36.828898;-73.037517;2016-01-01;9:19:0
P31Z19UDEC03;237.75;329.00;1.94;81.99;74.54;-36.830960;-73.038059;2016-01-01;9:20:0
P31Z19UDEC03;65.38;320.03;8.51;6.75;49.34;-36.830213;-73.036440;2016-01-01;9:21:0
P31Z19UDEC03;244.40;7.30;8.26;59.89;76.80;-36.829823;-73.036978;2016-01-01;9:22:0
P31Z19UDEC03;258.25;212.30;7.95;51.79;62.41;-36.829203;-73.037384;2016-01-01;9:23:0
P31Z19UDEC03;40.35;355.33;6.59;54.97;41.96;-36.829399;-73.034683;2016-01-01;9:24:0
P31Z19UDEC03;195.39;345.79;4.38;86.34;35.41;-36.829961;-73.037193;2016-01-01;9:25:0
P31Z19UDEC03;182.87;50.69;6.39;7.97;55.60;-36.829955;-73.037059;2016-01-01;9:26:0
P31Z19UDEC03;337.91;94.08;0.62;52.75;31.15;-36.829233;-73.037029;2016-01-01;9:27:0
P31Z19UDEC03;324.51;223.26;9.78;33.07;58.13;-36.831120;-73.035067;2016-01-01;9:28:0
P31Z19UDEC03;275.05;195.36;8.14;78.90;99.20;-36.829359;-73.038095;2016-01-01;9:29:0
P31Z19UDEC03;321.39;346.04;6.04;37.90;43.90;-36.830041;-73.036854;2016-01-01;9:30:0
P31Z19UDEC03;147.64;23.99;7.40;51.82;64.96;-36.830828;-73.038230;2016-01-01;9:31:0
P31Z19UDEC03;207.29;16.11;2.01;78.24;88.95;-36.830338;-73.036512;2016-01-01;9:32:0
P31Z19UDEC03;131.52;300.53;3.36;38.52;56.78;-36.829093;-73.035177;2016-01-01;9:33:0
P31Z19UDEC03;270.34;261.50;0.59;79.07;85.61;-36.830830;-73.037832;2016-01-01;9:34:0
P31Z19UDEC03;7.99;233.12;1.88;47.60;81.01;-36.830741;-73.035715;2016-01-01;9:35:0
P31Z19UDEC03;41.30;133.55;9.14;31.75;2.30;-36.829709;-73.035366;2016-01-01;9:36:0
P31Z19UDEC03;162.92;341.98;1.76;93.90;58.14;-36.831098;-73.037148;2016-01-01;9:37:0
P31Z19UDEC03;278.91;230.94;0.81;34.13;16.17;-36.829271;-73.038155;2016-01-01;9:38:0
P31Z19UDEC03;343.97;271.36;3.63;10.65;43.13;-36.829183;-73.037046;2016-01-01;9:39:0
P31Z19UDEC03;54.75;332.49;6.72;66.84;92.95;-36.829208;-73.035706;2016-01-01;9:40:0
P31Z19UDEC03;53.03;313.89;7.96;62.21;72.21;-36.829702;-73.034715;2016-01-01;9:41:0
P31Z19UDEC03;125.71;39.46;1.63;62.25;97.77;-36.829972;-73.037664;2016-01-01;9:42:0
P31Z19UDEC03;241.04;157.72;3.76;4.15;15.44;-36.829989;-73.037916;2016-01-01;9:43:0
P31Z19UDEC03;167.70;35.17;0.79;82.79;33.68;-36.829718;-73.037400;2016-01-01;9:44:0
P31Z19UDEC03;303.89;27.04;9.89;35.99;1.41;-36.828904;-73.036421;2016-01-01;9:45:0
P31Z19UDEC03;103.93;98.82;1.70;93.19;87.91;-36.830504;-73.036866;2016-01-01;9:46:0
P31Z19UDEC03;324.40;245.15;9.28;39.70;71.76;-36.830190;-73.036298;2016-01-01;9:47:0
P31Z19UDEC03;33.42;301.24;2.90;53.07;4.17;-36.830170;-73.035140;2016-01-01;9:48:0
P31Z19UDEC03;311.70;222.52;6.26;91.63;94.36;-36.831034;-73.035291;2016-01-01;9:49:0
P31Z19UDEC03;234.41;218.41;8.20;20.01;49.97;-36.830886;-73.035703;2016-01-01;9:50:0
P31Z19UDEC03;134.76;330.30;0.41;63.40;14.56;-36.831068;-73.035410;2016-01-01;9:51:0
P31Z19UDEC03;214.56;238.33;2.82;66.99;7.27;-36.830772;-73.038142;2016-01-01;9:52:0
P31Z19UDEC03;314.25;183.93;5.73;61.50;37.49;-36.830929;-73.036671;2016-01-01;9:53:0
P31Z19UDEC03;28.39;230.25;9.81;97.66;1.57;-36.829930;-73.037854;2016-01-01;9:54:0
P31Z19UDEC03;300.51;214.79;0.62;97.74;85.71;-36.829180;-73.036051;2016-01-01;9:55:0
P31Z19UDEC03;61.14;29.15;8.98;87.78;33.00;-36.829193;-73.037591;2016-01-01;9:56:0
P31Z19UDEC03;286.99;235.55;1.89;81.20;9.86;-36.831067;-73.037288;2016-01-01;9:57:0
P31Z19UDEC03;222.03;229.02;3.21;15.69;66.39;-36.829803;-73.034896;2016-01-01;9:58:0
P31Z19UDEC03;64.96;351.71;5.72;57.23;65.08;-36.829582;-73.036549;2016-01-01;9:59:0
P31Z19UDEC03;324.74;212.37;3.61;91.03;65.17;-36.829502;-73.037024;2016-01-01;10:0:0
P31Z19UDEC03;286.98;295.29;2.04;58.06;62.42;-36.829193;-73.037040;2016-01-01;10:1:0
P31Z19UDEC03;80.78;279.53;1.84;3.18;26.08;-36.831033;-73.038034;2016-01-01;10:2:0
P31Z19UDEC03;152.94;321.70;9.94;58.99;12.16;-36.830377;-73.038171;2016-01-01;10:3:0
P31Z19UDEC03;7.53;8.02;0.70;43.99;81.24;-36.830109;-73.036524;2016-01-01;10:4:0
P31Z19UDEC03;248.65;317.47;2.19;98.24;97.62;-36.830950;-73.036389;2016-01-01;10:5:0
P31Z19UDEC03;124.60;343.66;0.46;51.85;56.08;-36.829421;-73.036678;2016-01-01;10:6:0
P31Z19UDEC03;31.50;120.67;0.07;71.91;57.49;-36.829500;-73.036514;2016-01-01;10:7:0
P31Z19UDEC03;198.34;126.24;2.86;34.33;20.76;-36.829302;-73.035004;2016-01-01;10:8:0
P31Z19UDEC03;186.11;217.25;3.88;65.83;67.64;-36.830066;-73.034691;2016-01-01;10:9:0
P31Z19UDEC03;220.63;314.05;8.52;7.14;63.67;-36.829476;-73.037272;2016-01-01;10:10:0
P31Z19UDEC03;287.51;357.07;6.11;29.78;44.67;-36.830586;-73.034889;2016-01-01;10:11:0
P31Z19UDEC03;285.71;147.69;7.19;51.16;36.47;-36.830097;-73.036371;2016-01-01;10:12:0
P31Z19UDEC03;291.15;209.49;2.96;22.96;27.84;-36.830999;-73.034802;2016-01-01;10:13:0
P31Z19UDEC03;32.72;228.23;1.67;93.22;41.22;-36.830950;-73.035790;2016-01-01;10:14:0
P31Z19UDEC03;12.78;290.71;5.55;67.28;33.03;-36.830433;-73.038017;2016-01-01;10:15:0
P31Z19UDEC03;304.88;182.59;2.49;34.37;74.18;-36.828930;-73.037941;2016-01-01;10:16:0
P31Z19UDEC03;165.91;130.30;6.86;44.30;33.97;-36.829468;-73.038216;2016-01-01;10:17:0
P31Z19UDEC03;92.99;218.98;4.64;62.85;66.14;-36.830425;-73.037405;2016-01-01;10:18:0
P31Z19UDEC03;115.57;131.30;0.35;83.37;10.56;-36.830363;-73.037128;2016-01-01;10:19:0
P31Z19UDEC03;239.18;313.04;6.68;4.78;60.31;-36.829381;-73.035926;2016-01-01;10:20:0
P31Z19UDEC03;18.01;192.89;8.99;77.49;15.31;-36.830328;-73.036172;2016-01-01;10:21:0
P31Z19UDEC03;226.03;290.41;2.53;63.10;3.95;-36.829741;-73.036482;2016-01-01;10:22:0
P31Z19UDEC03;49.49;189.48;1.92;17.48;11.76;-36.829874;-73.034516;2016-01-01;10:23:0
P31Z19UDEC03;252.98;296.21;8.64;19.18;26.55;-36.829008;-73.036460;2016-01-01;10:24:0
P31Z19UDEC03;227.74;343.06;9.36;30.51;82.78;-36.829760;-73.037163;2016-01-01;10:25:0
P31Z19UDEC03;223.66;180.62;5.87;34.25;72.32;-36.830904;-73.035511;2016-01-01;10:26:0
P31Z19UDEC03;136.40;213.66;0.30;36.45;56.55;-36.831133;-73.034690;2016-01-01;10:27:0
P31Z19UDEC03;353.15;240.02;9.70;54.84;31.67;-36.829707;-73.037141;2016-01-01;10:28:0
P31Z19UDEC03;205.71;199.98;1.57;30.32;68.27;-36.830297;-73.037729;2016-01-01;10:29:0
P31Z19UDEC03;238.43;116.29;1.09;39.06;27.97;-36.829597;-73.037224;2016-01-01;10:30:0
P31Z19UDEC03;14.65;201.62;0.07;15.21;96.81;-36.830734;-73.036772;2016-01-01;10:31:0
P31Z19UDEC03;280.76;6.29;2.41;47.19;98.65;-36.830551;-73.035117;2016-01-01;10:32:0
P31Z19UDEC03;339.10;86.12;6.27;89.61;78.78;-36.830512;-73.037541;2016-01-01;10:33:0
P31Z19UDEC03;281.44;7.11;6.45;75.02;34.15;-36.831168;-73.035520;2016-01-01;10:34:0
P31Z19UDEC03;253.06;130.51;3.40;86.78;94.42;-36.829620;-73.037856;2016-01-01;10:35:0
P31Z19UDEC03;61.38;330.91;3.71;38.33;87.58;-36.830343;-73.035514;2016-01-01;10:36:0
P31Z19UDEC03;337.96;53.92;3.69;76.90;60.04;-36.830980;-73.035545;2016-01-01;10:37:0
P31Z19UDEC03;229.31;229.10;4.27;61.61;43.88;-36.830839;-73.036787;2016-01-01;10:38:0
P31Z19UDEC03;80.88;171.06;7.70;45.49;99.77;-36.830760;-73.036938;2016-01-01;10:39:0
P31Z19UDEC03;97.19;170.54;7.19;60.17;28.57;-36.829256;-73.036082;2016-01-01;10:40:0
P31Z19UDEC03;358.51;274.11;8.76;7.31;81.55;-36.830894;-73.036207;2016-01-01;10:41:0
P31Z19UDEC03;194.83;198.09;5.39;82.15;57.87;-36.828953;-73.036739;2016-01-01;10:42:0
P31Z19UDEC03;163.81;326.62;8.71;87.54;20.30;-36.830840;-73.037775;2016-01-01;10:43:0
P31Z19UDEC03;35.14;124.68;0.01;49.05;87.84;-36.830174;-73.036760;2016-01-01;10:44:0
P31Z19UDEC03;262.77;141.76;3.56;78.84;49.71;-36.829393;-73.035584;2016-01-01;10:45:0
P31Z19UDEC03;149.24;333.77;6.22;72.85;33.11;-36.829635;-73.037452;2016-01-01;10:46:0
P31Z19UDEC03;165.78;302.83;4.62;52.85;54.81;-36.829160;-73.034779;2016-01-01;10:47:0
P31Z19UDEC03;14.83;58.49;7.51;69.97;97.79;-36.829889;-73.035490;2016-01-01;10:48:0
P31Z19UDEC03;316.95;159.14;7.55;92.71;24.79;-36.830054;-73.035374;2016-01-01;10:49:0
P31Z19UDEC03;304.97;30.50;3.30;73.57;22.37;-36.830941;-73.036393;2016-01-01;10:50:0
P31Z19UDEC03;310.26;304.90;8.85;30.14;10.33;-36.830846;-73.037438;2016-01-01;10:51:0
P31Z19UDEC03;10.20;248.33;0.20;85.64;98.18;-36.828943;-73.036060;2016-01-01;10:52:0
P31Z19UDEC03;325.98;320.07;8.99;57.04;29.66;-36.830462;-73.037592;2016-01-01;10:53:0
P31Z19UDEC03;195.12;264.23;2.47;12.47;61.51;-36.829974;-73.034976;2016-01-01;10:54:0
P31Z19UDEC03;76.52;119.13;6.91;49.78;64.62;-36.829980;-73.034992;2016-01-01;10:55:0
P31Z19UDEC03;326.84;346.71;7.67;26.91;91.05;-36.830613;-73.034628;2016-01-01;10:56:0
P31Z19UDEC03;54.29;140.65;3.83;40.15;87.45;-36.828942;-73.037209;2016-01-01;10:57:0
P31Z19UDEC03;152.77;209.03;9.28;23.84;35.06;-36.829461;-73.035439;2016-01-01;10:58:0
P31Z19UDEC03;85.62;66.13;5.64;36.25;74.46;-36.830162;-73.036252;2016-01-01;10:59:0
P31Z19UDEC03;266.51;206.07;2.44;70.24;19.06;-36.829509;-73.037588;2016-01-01;11:0:0
P31Z19UDEC03;32.06;354.40;2.14;94.98;32.76;-36.829597;-73.035591;2016-01-01;11:1:0
P31Z19UDEC03;89.75;267.30;1.75;54.55;18.25;-36.831038;-73.036467;2016-01-01;11:2:0
P31Z19UDEC03;25.70;267.11;8.77;13.66;72.44;-36.829778;-73.036208;2016-01-01;11:3:0
P31Z19UDEC03;190.45;10.01;7.49;73.59;7.95;-36.829340;-73.034707;2016-01-01;11:4:0
P31Z19UDEC03;74.92;249.75;4.30;70.89;9.49;-36.830491;-73.037985;2016-01-01;11:5:0
P31Z19UDEC03;73.50;303.41;1.71;33.19;20.08;-36.830259;-73.035229;2016-01-01;11:6:0
P31Z19UDEC03;265.78;82.97;8.35;7.73;8.96;-36.829614;-73.036157;2016-01-01;11:7:0
P31Z19UDEC03;257.43;25.28;6.98;82.53;79.63;-36.829620;-73.034573;2016-01-01;11:8:0
P31Z19UDEC03;58.35;150.83;9.76;16.41;49.61;-36.830412;-73.034710;2016-01-01;11:9:0
P31Z19UDEC03;40.10;237.19;5.19;79.31;3.64;-36.830554;-73.036574;2016-01-01;11:10:0
P31Z19UDEC03;28.96;141.52;6.49;73.93;99.36;-36.830798;-73.035677;2016-01-01;11:11:0
P31Z19UDEC03;343.01;253.15;0.77;80.15;38.51;-36.828882;-73.035503;2016-01-01;11:12:0
P31Z19UDEC03;290.66;269.85;8.48;49.30;99.64;-36.829267;-73.037483;2016-01-01;11:13:0
P31Z19UDEC03;328.03;308.03;7.69;27.45;49.37;-36.830690;-73.035025;2016-01-01;11:14:0
P31Z19UDEC03;111.95;77.33;8.18;36.06;24.30;-36.829693;-73.036883;2016-01-01;11:15:0
P31Z19UDEC03;46.55;33.83;9.55;65.27;11.44;-36.829389;-73.037086;2016-01-01;11:16:0
P31Z19UDEC03;258.84;45.89;4.61;30.60;7.07;-36.831147;-73.037059;2016-01-01;11:17:0
P31Z19UDEC03;288.79;73.62;6.93;2.20;14.38;-36.829888;-73.035541;2016-01-01;11:18:0
P31Z19UDEC03;320.74;77.49;6.69;85.24;64.23;-36.829269;-73.037492;2016-01-01;11:19:0
P31Z19UDEC03;197.16;163.25;5.91;77.50;52.03;-36.829633;-73.036375;2016-01-01;11:20:0
P31Z19UDEC03;171.33;300.58;6.48;58.86;50.72;-36.829123;-73.035013;2016-01-01;11:21:0
P31Z19UDEC03;105.41;52.25;9.21;54.87;80.10;-36.829589;-73.037023;2016-01-01;11:22:0
P31Z19UDEC03;31.42;104.16;3.03;19.83;35.36;-36.829380;-73.036973;2016-01-01;11:23:0
P31Z19UDEC03;196.48;307.32;1.79;82.12;24.49;-36.830058;-73.036688;2016-01-01;11:24:0
P31Z19UDEC03;53.86;87.08;1.00;43.61;7.29;-36.829332;-73.038010;2016-01-01;11:25:0
P31Z19UDEC03;353.40;305.26;6.23;88.46;83.56;-36.829624;-73.035647;2016-01-01;11:26:0
P31Z19UDEC03;206.81;329.99;2.27;84.82;80.38;-36.828993;-73.037969;2016-01-01;11:27:0
P31Z19UDEC03;143.87;227.42;7.95;96.49;22.78;-36.830219;-73.035774;2016-01-01;11:28:0
P31Z19UDEC03;131.74;26.59;6.07;99.04;50.73;-36.830745;-73.036830;2016-01-01;11:29:0
P31Z19UDEC03;280.03;235.99;3.87;52.48;68.59;-36.829910;-73.037578;2016-01-01;11:30:0
P31Z19UDEC03;303.26;110.58;5.81;42.10;97.10;-36.829204;-73.037067;2016-01-01;11:31:0
P31Z19UDEC03;188.46;68.41;5.34;10.33;98.84;-36.830304;-73.035553;2016-01-01;11:32:0
P31Z19UDEC03;100.76;213.24;8.46;16.55;63.16;-36.829613;-73.035805;2016-01-01;11:33:0
P31Z19UDEC03;140.73;173.72;6.24;78.70;31.42;-36.830607;-73.036022;2016-01-01;11:34:0
P31Z19UDEC03;325.53;324.23;5.14;63.15;39.18;-36.829149;-73.036724;2016-01-01;11:35:0
P31Z19UDEC03;68.60;357.58;7.99;7.79;29.39;-36.829810;-73.038081;2016-01-01;11:36:0
P31Z19UDEC03;204.27;268.12;8.59;62.63;34.17;-36.830113;-73.035068;2016-01-01;11:37:0
P31Z19UDEC03;261.55;264.77;6.18;20.46;50.59;-36.830668;-73.035375;2016-01-01;11:38:0
P31Z19UDEC03;61.71;279.27;8.92;24.71;12.56;-36.830311;-73.037356;2016-01-01;11:39:0
P31Z19UDEC03;151.97;184.65;0.72;72.32;84.61;-36.829753;-73.035272;2016-01-01;11:40:0
P31Z19UDEC03;333.16;117.28;8.75;50.72;32.84;-36.830150;-73.034747;2016-01-01;11:41:0
P31Z19UDEC03;307.17;281.30;4.38;29.73;11.06;-36.830436;-73.037722;2016-01-01;11:42:0
P31Z19UDEC03;35.75;250.02;1.15;17.56;36.33;-36.828945;-73.034932;2016-01-01;11:43:0
P31Z19UDEC03;168.18;264.60;9.36;45.34;28.88;-36.831008;-73.036420;2016-01-01;11:44:0
P31Z19UDEC03;263.49;110.11;3.20;64.89;76.56;-36.830106;-73.034472;2016-01-01;11:45:0
P31Z19UDEC03;240.11;223.09;8.17;93.70;92.89;-36.830715;-73.035632;2016-01-01;11:46:0
P31Z19UDEC03;73.17;214.08;1.06;56.65;67.36;-36.829853;-73.037753;2016-01-01;11:47:0
P31Z19UDEC03;155.21;244.08;5.83;23.72;4.35;-36.829915;-73.035980;2016-01-01;11:48:0
P31Z19UDEC03;207.08;251.67;8.22;11.52;34.04;-36.829902;-73.036456;2016-01-01;11:49:0
P31Z19UDEC03;352.22;48.63;2.95;82.88;5.08;-36.831027;-73.037995;2016-01-01;11:50:0
P31Z19UDEC03;282.18;153.66;3.83;10.29;41.96;-36.830202;-73.034701;2016-01-01;11:51:0
P31Z19UDEC03;212.46;150.76;3.31;36.52;94.12;-36.829629;-73.034493;2016-01-01;11:52:0
P31Z19UDEC03;177.78;204.76;7.17;95.55;73.54;-36.830741;-73.036702;2016-01-01;11:53:0
P31Z19UDEC03;159.07;207.81;6.73;84.89;66.14;-36.829806;-73.037411;2016-01-01;11:54:0
P31Z19UDEC03;147.46;294.23;2.53;40.95;66.41;-36.830120;-73.037298;2016-01-01;11:55:0
P31Z19UDEC03;330.24;329.00;6.78;92.47;79.77;-36.830522;-73.037133;2016-01-01;11:56:0
P31Z19UDEC03;165.64;318.00;5.21;31.37;31.16;-36.830096;-73.037150;2016-01-01;11:57:0
P31Z19UDEC03;248.56;293.27;7.66;19.14;63.17;-36.830650;-73.036736;2016-01-01;11:58:0
P31Z19UDEC03;338.98;353.48;4.88;83.50;23.52;-36.829176;-73.036945;2016-01-01;11:59:0
P31Z19UDEC03;357.47;261.27;8.70;7.38;84.78;-36.830165;-73.037373;2016-01-01;12:0:0
P31Z19UDEC03;192.38;83.51;2.19;9.95;40.31;-36.830258;-73.035002;2016-01-01;12:1:0
P31Z19UDEC03;13.91;338.08;8.56;73.32;72.20;-36.829717;-73.035488;2016-01-01;12:2:0
P31Z19UDEC03;191.51;121.09;0.90;88.93;71.61;-36.830968;-73.036141;2016-01-01;12:3:0
P31Z19UDEC03;142.80;2.63;8.27;9.84;2.67;-36.830615;-73.036460;2016-01-01;12:4:0
P31Z19UDEC03;59.79;100.73;2.09;16.86;53.80;-36.829669;-73.036600;2016-01-01;12:5:0
P31Z19UDEC03;53.41;87.62;2.96;24.80;21.54;-36.831045;-73.034658;2016-01-01;12:6:0
P31Z19UDEC03;203.91;287.19;6.77;52.12;53.55;-36.830203;-73.035311;2016-01-01;12:7:0
P31Z19UDEC03;130.54;277.28;0.19;74.62;62.38;-36.829278;-73.037147;2016-01-01;12:8:0
P31Z19UDEC03;61.26;254.34;4.11;16.25;46.45;-36.829104;-73.036253;2016-01-01;12:9:0
P31Z19UDEC03;35.18;132.73;1.23;24.01;46.94;-36.829801;-73.038074;2016-01-01;12:10:0
P31Z19UDEC03;349.51;234.84;2.54;27.16;56.32;-36.828984;-73.036236;2016-01-01;12:11:0
P31Z19UDEC03;58.25;90.65;7.52;84.51;12.87;-36.829617;-73.037964;2016-01-01;12:12:0
P31Z19UDEC03;200.32;278.16;3.84;81.40;15.73;-36.829332;-73.036186;2016-01-01;12:13:0
P31Z19UDEC03;228.05;221.93;3.75;97.62;20.27;-36.829883;-73.036998;2016-01-01;12:14:0
P31Z19UDEC03;303.65;36.39;1.56;80.71;42.17;-36.829644;-73.036200;2016-01-01;12:15:0
P31Z19UDEC03;81.99;53.42;8.81;74.11;37.01;-36.830925;-73.035841;2016-01-01;12:16:0
P31Z19UDEC03;316.71;293.30;3.97;58.84;75.20;-36.829823;-73.035679;2016-01-01;12:17:0
P31Z19UDEC03;4.53;140.87;2.67;4.98;8.41;-36.830163;-73.037009;2016-01-01;12:18:0
P31Z19UDEC03;329.98;235.70;9.93;84.56;17.36;-36.831009;-73.035472;2016-01-01;12:19:0
P31Z19UDEC03;346.61;10.60;6.12;18.82;99.75;-36.829764;-73.036223;2016-01-01;12:20:0
P31Z19UDEC03;112.52;321.06;1.64;97.66;42.01;-36.829442;-73.035831;2016-01-01;12:21:0
P31Z19UDEC03;347.35;33.16;3.49;60.16;54.88;-36.830396;-73.034860;2016-01-01;12:22:0
P31Z19UDEC03;332.27;308.61;8.04;13.33;23.38;-36.830485;-73.035178;2016-01-01;12:23:0
P31Z19UDEC03;119.47;330.25;9.02;48.32;28.43;-36.830942;-73.037876;2016-01-01;12:24:0
P31Z19UDEC03;60.76;263.36;0.73;39.28;33.66;-36.830338;-73.035394;2016-01-01;12:25:0
P31Z19UDEC03;175.28;126.87;1.38;41.36;48.69;-36.830839;-73.036286;2016-01-01;12:26:0
P31Z19UDEC03;325.53;270.24;6.42;53.35;79.83;-36.830090;-73.036194;2016-01-01;12:27:0
P31Z19UDEC03;78.71;358.83;5.45;62.04;85.86;-36.831112;-73.036985;2016-01-01;12:28:0
P31Z19UDEC03;271.39;270.91;2.30;83.15;47.88;-36.830840;-73.035469;2016-01-01;12:29:0
P31Z19UDEC03;95.71;312.56;3.72;64.49;34.27;-36.830220;-73.036833;2016-01-01;12:30:0
P31Z19UDEC03;82.35;31.90;0.25;96.74;87.71;-36.829641;-73.037946;2016-01-01;12:31:0
P31Z19UDEC03;293.73;212.21;8.93;98.24;12.90;-36.830482;-73.037037;2016-01-01;12:32:0
P31Z19UDEC03;282.64;88.74;8.51;19.69;25.11;-36.830797;-73.037303;2016-01-01;12:33:0
P31Z19UDEC03;72.23;321.71;9.49;22.83;48.91;-36.829019;-73.038145;2016-01-01;12:34:0
P31Z19UDEC03;340.52;61.32;2.85;42.89;76.68;-36.829636;-73.034495;2016-01-01;12:35:0
P31Z19UDEC03;72.80;339.63;0.70;9.98;66.57;-36.828977;-73.034694;2016-01-01;12:36:0
P31Z19UDEC03;228.57;184.85;6.20;57.99;41.67;-36.830038;-73.037544;2016-01-01;12:37:0
P31Z19UDEC03;139.49;30.13;0.38;0.40;66.18;-36.830704;-73.036755;2016-01-01;12:38:0
P31Z19UDEC03;296.71;354.92;0.02;59.08;79.68;-36.830071;-73.036471;2016-01-01;12:39:0
P31Z19UDEC03;345.67;72.28;1.68;79.25;20.01;-36.829912;-73.035200;2016-01-01;12:40:0
P31Z19UDEC03;312.78;138.72;5.02;62.08;34.24;-36.829343;-73.037023;2016-01-01;12:41:0
P31Z19UDEC03;128.19;0.51;3.86;67.14;6.01;-36.831032;-73.035631;2016-01-01;12:42:0
P31Z19UDEC03;149.21;90.82;5.40;11.43;91.43;-36.829327;-73.036110;2016-01-01;12:43:0
P31Z19UDEC03;80.41;159.74;2.04;30.70;16.39;-36.830231;-73.036500;2016-01-01;12:44:0
P31Z19UDEC03;296.89;37.26;1.45;49.34;38.96;-36.830202;-73.036014;2016-01-01;12:45:0
P31Z19UDEC03;281.65;293.10;5.49;77.91;50.52;-36.831020;-73.035864;2016-01-01;12:46:0
P31Z19UDEC03;66.55;35.40;3.34;45.27;24.75;-36.831094;-73.036211;2016-01-01;12:47:0
P31Z19UDEC03;303.22;236.29;0.82;47.98;83.40;-36.831169;-73.035434;2016-01-01;12:48:0
P31Z19UDEC03;298.46;144.85;2.14;31.99;67.97;-36.830031;-73.037208;2016-01-01;12:49:0
P31Z19UDEC03;31.10;228.38;3.93;58.71;76.29;-36.829630;-73.036070;2016-01-01;12:50:0
P31Z19UDEC03;310.02;15.00;9.05;67.76;3.84;-36.830983;-73.035822;2016-01-01;12:51:0
P31Z19UDEC03;132.90;129.75;6.59;16.42;79.09;-36.829425;-73.036351;2016-01-01;12:52:0
P31Z19UDEC03;98.81;58.08;5.89;81.41;45.22;-36.830162;-73.037111;2016-01-01;12:53:0
P31Z19UDEC03;160.45;35.04;3.20;7.50;44.94;-36.829428;-73.037858;2016-01-01;12:54:0
P31Z19UDEC03;311.12;186.36;5.26;5.77;79.91;-36.831145;-73.035811;2016-01-01;12:55:0
P31Z19UDEC03;307.28;28.60;4.08;3.13;27.18;-36.829590;-73.036294;2016-01-01;12:56:0
P31Z19UDEC03;94.02;176.82;5.58;16.76;92.17;-36.829799;-73.038029;2016-01-01;12:57:0
P31Z19UDEC03;224.54;127.17;0.56;4.27;64.04;-36.830576;-73.034543;2016-01-01;12:58:0
P31Z19UDEC03;55.39;228.49;1.91;54.05;89.54;-36.830311;-73.034876;2016-01-01;12:59:0
P31Z19UDEC03;49.69;85.53;6.84;89.48;57.41;-36.830330;-73.036999;2016-01-01;13:0:0
P31Z19UDEC03;293.84;357.03;6.05;45.07;21.28;-36.829990;-73.035987;2016-01-01;13:1:0
P31Z19UDEC03;248.05;212.81;2.76;92.96;96.26;-36.829548;-73.035823;2016-01-01;13:2:0
P31Z19UDEC03;250.94;69.70;0.03;22.04;15.23;-36.829740;-73.038098;2016-01-01;13:3:0
P31Z19UDEC03;348.89;318.54;9.23;94.18;75.72;-36.830294;-73.034615;2016-01-01;13:4:0
P31Z19UDEC03;160.71;323.11;5.77;36.98;31.10;-36.829629;-73.034923;2016-01-01;13:5:0
P31Z19UDEC03;349.64;84.76;8.43;31.16;86.97;-36.830452;-73.035243;2016-01-01;13:6:0
P31Z19UDEC03;351.50;279.26;5.08;64.76;74.22;-36.829417;-73.035914;2016-01-01;13:7:0
P31Z19UDEC03;220.71;21.01;6.58;11.91;11.35;-36.830388;-73.034601;2016-01-01;13:8:0
P31Z19UDEC03;55.00;154.60;7.90;35.12;42.41;-36.830939;-73.036393;2016-01-01;13:9:0
P31Z19UDEC03;137.27;303.05;2.44;59.55;37.54;-36.829449;-73.037537;2016-01-01;13:10:0
P31Z19UDEC03;255.16;17.01;1.11;73.56;83.07;-36.830936;-73.036269;2016-01-01;13:11:0
P31Z19UDEC03;228.61;79.66;9.33;74.45;71.29;-36.829040;-73.036900;2016-01-01;13:12:0
P31Z19UDEC03;83.81;308.54;0.87;36.71;64.89;-36.829507;-73.037362;2016-01-01;13:13:0
P31Z19UDEC03;311.78;4.99;9.20;62.54;75.80;-36.829792;-73.036156;2016-01-01;13:14:0
P31Z19UDEC03;327.88;181.80;7.97;12.32;15.25;-36.830958;-73.036422;2016-01-01;13:15:0
P31Z19UDEC03;235.75;274.24;3.57;38.12;37.46;-36.829260;-73.035120;2016-01-01;13:16:0
P31Z19UDEC03;293.55;262.78;0.81;61.27;15.37;-36.830839;-73.035764;2016-01-01;13:17:0
P31Z19UDEC03;149.69;161.68;4.23;66.63;62.39;-36.829205;-73.036920;2016-01-01;13:18:0
P31Z19UDEC03;147.47;332.62;7.05;1.00;52.70;-36.829433;-73.036298;2016-01-01;13:19:0
P31Z19UDEC03;348.53;188.77;2.03;36.32;44.08;-36.829720;-73.036851;2016-01-01;13:20:0
P31Z19UDEC03;238.20;40.93;8.89;33.70;26.25;-36.829537;-73.036757;2016-01-01;13:21:0
P31Z19UDEC03;92.82;311.32;7.49;73.67;98.35;-36.829225;-73.034516;2016-01-01;13:22:0
P31Z19UDEC03;83.29;32.91;1.78;22.94;77.01;-36.829991;-73.035374;2016-01-01;13:23:0
P31Z19UDEC03;94.21;315.45;6.79;71.37;99.37;-36.829264;-73.035264;2016-01-01;13:24:0
P31Z19UDEC03;297.76;350.69;5.40;5.69;26.37;-36.830598;-73.036125;2016-01-01;13:25:0
P31Z19UDEC03;161.01;63.93;7.64;5.02;87.07;-36.829394;-73.037511;2016-01-01;13:26:0
P31Z19UDEC03;10.23;313.22;9.72;44.51;56.92;-36.830051;-73.035827;2016-01-01;13:27:0
